Address,Bathrooms,Category,District,Externalreference,Floor,Floor_int,Has_Lift,Has_Parking,Id,Inputs,Is_Ext,Is_New,Keeps,Latitude,Longitude,Municipality,Neighborhood,Operation,Outputs,Price,Price_Diff,Price_Diff_pc,Price_Distr,Price_Down,Price_Keep,Price_Neighb,Price_Old,Price_Up,Price_m2,Price_m2_Distr,Price_m2_Distr_Diff_pc,Price_m2_Neighb,Price_m2_Neighb_Diff_pc,Province,Rooms,Size,Size_Interval,Status,Sub_Type,Subtitle,Title,Total,Type,Url,Fecha
beniferri,1.00,Fl55Ex1b,Villaverde,0,1,alt,False,False,88377998,0,True,False,1,40.3458594,-3.6890451,Madrid,San Cristobal,sale,0,94990.00,0,0.00,88750.00,0,1,84900.00,94990.00,0,1583.00,1428.00,10.90,1286.00,23.10,Madrid,3.00,60.00,"(50, 60]",good,flat,"San Cristobal, Madrid",Piso en beniferri,15095.00,flat,"=HYPERLINK(""https://www.idealista.com/inmueble/88377998/"", ""https://www.idealista.com/inmueble/88377998/"")",2021-01-18
Calle de Benimamet,1.00,Fl75Ex1b,Villaverde,0,2,alt,False,False,91572332,0,True,False,1,40.3444995,-3.6848004,Madrid,San Cristobal,sale,0,92600.00,0,0.00,88750.00,0,1,84900.00,92600.00,0,1235.00,1428.00,-13.50,1286.00,-4.00,Madrid,3.00,75.00,"(70, 80]",good,flat,"San Cristobal, Madrid",Piso en Calle de Benimamet,15095.00,flat,"=HYPERLINK(""https://www.idealista.com/inmueble/91572332/"", ""https://www.idealista.com/inmueble/91572332/"")",2021-01-18
"Calle Puerto de Lumbreras, 26",1.00,Fl55In1b,Villa de Vallecas,60586445,1,alt,False,False,88686454,0,False,False,1,40.3814017,-3.6191376,Madrid,Casco Historico de Vallecas,sale,0,98000.00,0,0.00,97000.00,0,1,97500.00,98000.00,0,1885.00,1850.00,1.90,1881.50,0.20,Madrid,2.00,52.00,"(50, 60]",good,flat,"Casco Historico de Vallecas, Madrid","Piso en Calle Puerto de Lumbreras, 26",15095.00,flat,"=HYPERLINK(""https://www.idealista.com/inmueble/88686454/"", ""https://www.idealista.com/inmueble/88686454/"")",2021-01-18
barrio San Cristobal,1.00,Fl55Ex1b,Villaverde,3972,2,alt,False,False,92203719,0,True,False,1,40.3420272,-3.6861107,Madrid,San Cristobal,sale,0,90000.00,0,0.00,88750.00,0,1,84900.00,90000.00,0,1500.00,1428.00,5.00,1286.00,16.60,Madrid,3.00,60.00,"(50, 60]",good,flat,"San Cristobal, Madrid",Piso,15095.00,flat,"=HYPERLINK(""https://www.idealista.com/inmueble/92203719/"", ""https://www.idealista.com/inmueble/92203719/"")",2021-01-18
"Calle Avicultura, 6",1.00,Fl55In1b,San Blas,60640099,3,alt,False,False,91789660,0,False,False,1,40.4298523,-3.6199111,Madrid,Hellin,sale,0,99900.00,0,0.00,95000.00,0,1,99000.00,99900.00,0,1753.00,1827.00,-4.10,1918.00,-8.60,Madrid,3.00,57.00,"(50, 60]",good,flat,"Hellin, Madrid","Piso en Calle Avicultura, 6",15095.00,flat,"=HYPERLINK(""https://www.idealista.com/inmueble/91789660/"", ""https://www.idealista.com/inmueble/91789660/"")",2021-01-18
barrio Butarque,1.00,Fl95Ex1b,Villaverde,8010,2,alt,False,False,91705587,0,True,False,1,40.3544036,-3.6831991,Madrid,Butarque,sale,0,97000.00,0,0.00,88750.00,0,1,89500.00,97000.00,0,990.00,1428.00,-30.70,1571.00,-37.00,Madrid,3.00,98.00,"(90, 100]",good,flat,"Butarque, Madrid",Piso,15095.00,flat,"=HYPERLINK(""https://www.idealista.com/inmueble/91705587/"", ""https://www.idealista.com/inmueble/91705587/"")",2021-01-18
barrio Butarque,1.00,Fl55Ex1b,Villaverde,TRCOK20843,1,alt,False,False,90451259,0,True,False,1,40.3525204,-3.6839052,Madrid,Butarque,sale,0,88000.00,0,0.00,88750.00,0,1,89500.00,88000.00,0,1571.00,1428.00,10.00,1571.00,0.00,Madrid,3.00,56.00,"(50, 60]",good,flat,"Butarque, Madrid",Piso,15095.00,flat,"=HYPERLINK(""https://www.idealista.com/inmueble/90451259/"", ""https://www.idealista.com/inmueble/90451259/"")",2021-01-18
Avenida de Andalucia,1.00,Fl55Ex1b,Villaverde,73088830,0,alt,False,False,91031343,0,True,False,1,40.3393703,-3.6919784,Madrid,San Andres,sale,0,95000.00,0,0.00,88750.00,0,1,89950.00,95000.00,0,1696.00,1428.00,18.80,1458.00,16.30,Madrid,2.00,56.00,"(50, 60]",good,flat,"San Andres, Madrid",Piso en Avenida de Andalucia,15095.00,flat,"=HYPERLINK(""https://www.idealista.com/inmueble/91031343/"", ""https://www.idealista.com/inmueble/91031343/"")",2021-01-18
Calle Juan Pantoja,1.00,Fl25In1bBj,Tetuan,JUAN PANTOJA,bj,bj,False,False,91645397,0,False,False,1,40.4517484,-3.7028984,Madrid,Bellas Vistas,sale,0,88000.00,0,0.00,91200.00,0,1,94450.00,88000.00,0,2933.00,3030.00,-3.20,3419.00,-14.20,Madrid,2.00,30.00,"(20, 30]",good,flat,"Bellas Vistas, Madrid",Piso en Calle Juan Pantoja,15095.00,flat,"=HYPERLINK(""https://www.idealista.com/inmueble/91645397/"", ""https://www.idealista.com/inmueble/91645397/"")",2021-01-18
barrio Numancia,1.00,Fl65In1b,Puente de Vallecas,2054##01400960,0,alt,False,False,81958782,1,False,False,0,40.3954685,-3.6592702,Madrid,Numancia,sale,0,92000.00,0,0.00,90000.00,0,1,92500.00,0.00,0,1460.00,1659.00,-12.00,1682.50,-13.20,Madrid,2.00,63.00,"(60, 70]",good,flat,"Numancia, Madrid",Piso,15095.00,flat,"=HYPERLINK(""https://www.idealista.com/inmueble/81958782/"", ""https://www.idealista.com/inmueble/81958782/"")",2021-01-18
barrio Vista Alegre,1.00,Fl55In1b,Carabanchel,0049##00081949,0,alt,False,False,92070409,0,False,False,1,40.3903996,-3.7368589,Madrid,Vista Alegre,sale,0,80010.00,0,0.00,95000.00,0,1,95000.00,80010.00,0,1510.00,1778.00,-15.10,1678.00,-10.00,Madrid,2.00,53.00,"(50, 60]",good,flat,"Vista Alegre, Madrid",Piso,15095.00,flat,"=HYPERLINK(""https://www.idealista.com/inmueble/92070409/"", ""https://www.idealista.com/inmueble/92070409/"")",2021-01-18
barrio San Cristobal,1.00,Fl65In1b,Villaverde,to-0224-1,0,alt,False,False,92043445,0,False,False,1,40.3426272,-3.6897107,Madrid,San Cristobal,sale,0,79000.00,0,0.00,88750.00,0,1,84900.00,79000.00,0,1179.00,1428.00,-17.40,1286.00,-8.30,Madrid,3.00,67.00,"(60, 70]",good,flat,"San Cristobal, Madrid",Piso,15095.00,flat,"=HYPERLINK(""https://www.idealista.com/inmueble/92043445/"", ""https://www.idealista.com/inmueble/92043445/"")",2021-01-18
barrio San Andres,1.00,Fl75In1b,Villaverde,0049##00067768,0,alt,False,False,89674509,0,False,False,1,40.3441897,-3.7013631,Madrid,San Andres,sale,0,90000.00,0,0.00,88750.00,0,1,89950.00,90000.00,0,1169.00,1428.00,-18.10,1458.00,-19.80,Madrid,3.00,77.00,"(70, 80]",good,flat,"San Andres, Madrid",Piso,15095.00,flat,"=HYPERLINK(""https://www.idealista.com/inmueble/89674509/"", ""https://www.idealista.com/inmueble/89674509/"")",2021-01-18
barrio Vista Alegre,1.00,Fl55In1b,Carabanchel,SRB_ALTA_SRB_ALTAMIRA_14372,0,alt,False,False,91793224,0,False,False,1,40.3876285,-3.7384252,Madrid,Vista Alegre,sale,0,85900.00,0,0.00,95000.00,0,1,95000.00,85900.00,0,1507.00,1778.00,-15.20,1678.00,-10.20,Madrid,3.00,57.00,"(50, 60]",good,flat,"Vista Alegre, Madrid",Piso,15095.00,flat,"=HYPERLINK(""https://www.idealista.com/inmueble/91793224/"", ""https://www.idealista.com/inmueble/91793224/"")",2021-01-18
barrio Amposta,1.00,Fl45Ex1b,San Blas,3813,2,alt,False,False,91882156,0,True,False,1,40.4284867,-3.6219158,Madrid,Amposta,sale,0,96000.00,0,0.00,95000.00,0,1,90000.00,96000.00,0,1920.00,1827.00,5.10,1800.00,6.70,Madrid,2.00,50.00,"(40, 50]",good,flat,"Amposta, Madrid",Piso,15095.00,flat,"=HYPERLINK(""https://www.idealista.com/inmueble/91882156/"", ""https://www.idealista.com/inmueble/91882156/"")",2021-01-18
barrio San Cristobal,1.00,Fl65In1b,Villaverde,to-1010-1,0,alt,False,False,86240314,0,False,False,1,40.3455342,-3.6838556000000002,Madrid,San Cristobal,sale,0,89000.00,0,0.00,88750.00,0,1,84900.00,89000.00,0,1391.00,1428.00,-2.60,1286.00,8.20,Madrid,3.00,64.00,"(60, 70]",good,flat,"San Cristobal, Madrid",Piso,15095.00,flat,"=HYPERLINK(""https://www.idealista.com/inmueble/86240314/"", ""https://www.idealista.com/inmueble/86240314/"")",2021-01-18
barrio San Andres,1.00,Fl55Ex1bBj,Villaverde,0,bj,bj,False,False,90109509,0,True,False,1,40.3463633,-3.7060329,Madrid,San Andres,sale,0,80000.00,0,0.00,88750.00,0,1,89950.00,80000.00,0,1333.00,1428.00,-6.70,1458.00,-8.60,Madrid,2.00,60.00,"(50, 60]",good,flat,"San Andres, Madrid",Piso,15095.00,flat,"=HYPERLINK(""https://www.idealista.com/inmueble/90109509/"", ""https://www.idealista.com/inmueble/90109509/"")",2021-01-18
barrio San Cristobal,1.00,Fl45In1bBj,Villaverde,01-3110013,bj,bj,False,False,91663958,0,False,False,1,40.3411424,-3.6928275,Madrid,San Cristobal,sale,0,81300.00,0,0.00,88750.00,0,1,84900.00,81300.00,0,1891.00,1428.00,32.40,1286.00,47.00,Madrid,1.00,43.00,"(40, 50]",good,flat,"San Cristobal, Madrid",Piso,15095.00,flat,"=HYPERLINK(""https://www.idealista.com/inmueble/91663958/"", ""https://www.idealista.com/inmueble/91663958/"")",2021-01-18
barrio Arcos,1.00,Fl55Ex1b,San Blas,0,1,alt,False,False,89691208,0,True,False,1,40.4260432,-3.6165827,Madrid,Arcos,sale,0,97000.00,0,0.00,95000.00,0,1,96000.00,97000.00,0,1617.00,1827.00,-11.50,1664.50,-2.90,Madrid,3.00,60.00,"(50, 60]",good,flat,"Arcos, Madrid",Piso,15095.00,flat,"=HYPERLINK(""https://www.idealista.com/inmueble/89691208/"", ""https://www.idealista.com/inmueble/89691208/"")",2021-01-18
barrio San Andres,1.00,Fl55Ex1bBj,Villaverde,104-35077,bj,bj,False,False,89459162,0,True,False,1,40.3471714,-3.7172878,Madrid,San Andres,sale,0,85000.00,0,0.00,88750.00,0,1,89950.00,85000.00,0,1417.00,1428.00,-0.80,1458.00,-2.80,Madrid,0.00,60.00,"(50, 60]",good,studio,"San Andres, Madrid",Estudio,15095.00,flat,"=HYPERLINK(""https://www.idealista.com/inmueble/89459162/"", ""https://www.idealista.com/inmueble/89459162/"")",2021-01-18
barrio Portazgo,1.00,Fl45Ex1b,Puente de Vallecas,plata1,1,alt,False,False,91829583,0,True,False,1,40.3874894,-3.6509899,Madrid,Portazgo,sale,0,99000.00,0,0.00,90000.00,0,1,99000.00,99000.00,0,1980.00,1659.00,19.30,1860.00,6.50,Madrid,2.00,50.00,"(40, 50]",good,flat,"Portazgo, Madrid",Piso,15095.00,flat,"=HYPERLINK(""https://www.idealista.com/inmueble/91829583/"", ""https://www.idealista.com/inmueble/91829583/"")",2021-01-18
barrio San Cristobal,1.00,Fl65Ex1b,Villaverde,Vill04,2,alt,False,False,88175224,0,True,False,1,40.3457462,-3.6885341,Madrid,San Cristobal,sale,0,78000.00,0,0.00,88750.00,0,1,84900.00,78000.00,0,1114.00,1428.00,-22.00,1286.00,-13.40,Madrid,3.00,70.00,"(60, 70]",good,flat,"San Cristobal, Madrid",Piso,15095.00,flat,"=HYPERLINK(""https://www.idealista.com/inmueble/88175224/"", ""https://www.idealista.com/inmueble/88175224/"")",2021-01-18
barrio Los Rosales,1.00,Fl55In1b,Villaverde,2054##01402151,0,alt,False,False,89196214,0,False,False,1,40.3519753,-3.6865025,Madrid,Los Rosales,sale,0,69000.00,0,0.00,88750.00,0,1,90750.00,69000.00,0,1150.00,1428.00,-19.50,1565.50,-26.50,Madrid,3.00,60.00,"(50, 60]",good,flat,"Los Rosales, Madrid",Piso,15095.00,flat,"=HYPERLINK(""https://www.idealista.com/inmueble/89196214/"", ""https://www.idealista.com/inmueble/89196214/"")",2021-01-18
barrio Pueblo Nuevo,1.00,Fl25Ex1bBj,Ciudad Lineal,F8A9K7E,bj,bj,False,False,92322430,0,True,False,1,40.4341351,-3.6393653,Madrid,Pueblo Nuevo,sale,0,99000.00,0,0.00,99000.00,0,1,99000.00,99000.00,0,3300.00,2824.00,16.90,2824.00,16.90,Madrid,1.00,30.00,"(20, 30]",good,flat,"Pueblo Nuevo, Madrid",Piso,15095.00,flat,"=HYPERLINK(""https://www.idealista.com/inmueble/92322430/"", ""https://www.idealista.com/inmueble/92322430/"")",2021-01-18
barrio Pradolongo,1.00,Fl45Ex1b,Usera,3698,1,alt,False,False,86181601,0,True,False,1,40.3830191,-3.7066182,Madrid,Pradolongo,sale,0,99000.00,0,0.00,90000.00,0,1,97000.00,99000.00,0,2302.00,1768.00,30.20,2173.50,5.90,Madrid,2.00,43.00,"(40, 50]",good,flat,"Pradolongo, Madrid",Piso,15095.00,flat,"=HYPERLINK(""https://www.idealista.com/inmueble/86181601/"", ""https://www.idealista.com/inmueble/86181601/"")",2021-01-18
Camino Leganes,1.00,Fl65In1b,Villaverde,5927034,1,alt,False,False,91666130,0,False,False,1,40.3427134,-3.7124647,Madrid,San Andres,sale,0,99818.00,0,0.00,88750.00,0,1,89950.00,99818.00,0,1560.00,1428.00,9.20,1458.00,7.00,Madrid,3.00,64.00,"(60, 70]",good,flat,"San Andres, Madrid",Piso en Camino Leganes,15095.00,flat,"=HYPERLINK(""https://www.idealista.com/inmueble/91666130/"", ""https://www.idealista.com/inmueble/91666130/"")",2021-01-18
0,0.00,0,0,0,0,0,0,0,92216468,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,89500.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,90851161,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,78000.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,92031947,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,75000.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,92091441,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,90000.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,90843423,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,92000.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,92139752,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,97500.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,91139838,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,96900.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,91303690,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,95890.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,92244850,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,99500.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,92314207,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,99000.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,90922331,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,99000.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,90619691,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,92500.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,92131672,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,99000.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,91827526,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,99000.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,92231866,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,96000.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,91178699,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,68000.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,91761974,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,96000.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,92283761,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,76000.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,92351016,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,89999.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,92326661,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,89758.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,92365629,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,96000.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,92368981,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,85000.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,88881488,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,99000.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,86955318,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,80000.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,92366269,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,92000.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,92362379,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,79275.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,92362381,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,91500.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,92317564,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,90000.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,92016005,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,76000.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,92186067,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,89000.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,91359551,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,65500.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,91884877,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,93000.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,92194175,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,99000.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,91776032,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,88000.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,92267450,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,89900.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,92208826,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,94000.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,87770518,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,89990.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,81455258,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,90000.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,92129380,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,89900.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,89371573,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,85000.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,92193637,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,95000.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,91940334,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,89758.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,92047104,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,70300.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,92361143,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,78000.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,92319103,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,94000.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,91528050,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,75000.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,91311113,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,71890.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,91348601,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,74000.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,91436067,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,95000.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,92050796,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,95674.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,86333301,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,72000.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,92045932,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,85000.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
0,0.00,0,0,0,0,0,0,0,91737817,0,0,0,0,nan,nan,0,0,0,1,0.00,0,0.00,0.00,0,1,0.00,82500.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0.00,0,0,2021-01-18
